"id","nodesid","language","pertainsto","description"
"21113","6517","nld","fair","In 1552 verzocht de magistraat van het dorp Rosendale de prins van Oranje, omdat er veel paarden passeerden uit Holland, om twee paarden- en andere veemarkten, zoals in Hoogstraten. Een te houden in het voorjaar en een in het najaar. Er waren al twee jaarmarkten, een de dag na de Kermis en een na St. Jan Baptistdag (24 juni), deze te &#039;bevrijden&#039; voor 8 dagen. Daar er veel vlas en andere weegbare koopwaar binnenkomt, verzoeken ze toestemming een waag op te richten. Ze verzoeken tevens een weggeld te mogen heffen zoals te Bergen (op Zoom) en Oudenbosch en elders van hen wordt gevraagd. Als straatgeld wordt per vat bier 1/2s. geheven tot onderhoud van de grote steenwegen. In 1572 (25 jan.) wordt een jaarlijkse paardenmarkt vergund op 20 sept. en volgende dagen tegen betaling van 6 &#039;Arthois van 40 groten&#039;. "
"21119","17230","nld","fair","Tot 1303 was er een jaarmarkt in Oijen, die toen naar Waalwijk werd verplaatst."
"21121","17229","nld","fair","Voor 1340 had Tongelre een jaarmarkt en in 1340 een lakenhal."
"21127","11870","nld","harbour","Op de kaart van Van Deventer doorsnijdt de haven de stad als een smalle gracht. Twee havenhoofden steken in zee maar bieden weinig ligplaats. In 1599 is de Nieuwe haven ten zuiden van de oude stad gereed met verdedigingswerken."
"21143","12602","nld","lock","De dam in het Zwin van 1180 was voorzien van een spuisluis (&#039;grote speye&#039;). Alleen kleinere schepen met een afneembare mast die niet hoger waren dan 7 voet en met een diepgang van 6 voet of minder konden deze passeren en doorvaren naar Brugge via de Reie."
"472","1250","deu","settlement","Die in einem Burgward liegende Siedlung wird erstmals 1187 erw&auml;hnt."
"21145","12602","nld","harbour","Door de bouw van een dam en spuisluis in 1180 konden alleen kleinere schepen doorvaren naar Brugge via de Reie. Grotere schepen moesten hun lading overladen, waardoor Damme tot voorhaven van Brugge werd. Vanaf ca. 1250 kwamen door de toenemende verzanding van het Zwin andere Zwinhavens in trek, vooral Sluis."
"21147","17324","nld","harbour","Hoeke was de plaats waar het Zwin verwijdde. Het was een van de voorhavens van Brugge."
"21149","12602","nld","fair","Reeds in 1252 is sprake van een jaarmarkt in de Pinkstertijd. Een weekmarkt vond op donderdag plaats. In 1551 (juni) geeft keizer Karel een vrije paardenmarkt op 26 en 27 okt. Guicciardini noemt in 1567 een belangrijke paardenmarkt in mei."
"21151","12601","nld","harbour","Aan het eind van de 13e eeuw werd aan de St. Jansbrug een havenkraan gebouwd, voor het eerst in 1282 vermeld. Hoewel de kraan in de 18e eeuw werd afgebroken, is de plaats nog steeds bekend als Kraanplein."
"21153","17325","nld","harbour","In de 13e eeuw was het mogelijk om via de Reie met een schip tot aan de Markt te komen. Een kraan wordt hier in 1288 vermeld, maar deze moet maar kort bestaan hebben. V&oacute;&oacute;r 1295 werd namelijk een nieuwe hal (de Waterhalle) boven de Reie gebouwd, waardoor schepen tot onder het gebouw konden varen om daar hun waren te lossen. Het complex bestond verder uit opslag- en verkoopruimtes. Het werd in de 18e eeuw gesloopt."
"21215","1036","nld","city","Het stadsrecht werd met de stadskeure van 6 april 1127 door graaf Willem van Vlaanderen verleend. De stad ontwikkelde zich tot een van de grootste economische centra in Noordwest-Europa in de 13e tot 15e eeuw."
"21217","1036","nld","toll","De belangrijkste tol in Brugge was de grafelijke Zwintol op de scheepvaart. In 1127 werden burgers van de stad tijdelijk vrijgesteld van deze tol. Nadat het Zwin in 1180 te Damme was afgedamd en met de toenemende verzanding van de vaarweg verlegde de scheepvaart zich naar de voorhavens Damme, Hoeke, Monnikerede, Mude en Sluis, alwaar de tol ook werd geheven (zie daar). Pachttarieven van de tol uit de late 15e en vroege 16e eeuw tonen de neergang van handel op het Zwin. Daarnaast bestonden er een grote en een kleine tol in Brugge, waarvan de eerste op de langeafstandshandel en de laatste op de verzorging van de stad vanuit het omliggende gebied werd geheven. In 1302 werd aan Brugge tolvrijdom voor geheel Vlaanderen verleend. De oudste tolrekening is uit 1553/4, de volgende pas uit 1606 en later."
"21219","1036","nld","fair","Op 14 augustus 1200 verkreeg Brugge een van de vijf grote Vlaamse jaarmarkten. De markt begon op zondag na Pasen en duurde een maand. In de 14e eeuw ontwikkelde de markt zich tot de belangrijkste Vlaamse jaarmarkt en tot een internationaal handelsforum. In 1508/9 (jan.) verleenden Maximiliaan en Karel een vrije jaarmarkt ingaande januari voor zes weken."
"21231","3017","nld","staple","In 1585 verleende landvoogd Parma een stapel voor ossen en gehoornd vee en een vrije weekmarkt voor mager en vet vee. In 1587 bevestigde koning Philips II dat recht maar ook voor Lier in Brabant. Lier werd al in 1469 bevestigd in zo&#039;n privilege door hertog Karel de Stoute. Maar dat werd door Diest bewist in 1475, die stelde de oudste ossenmarkt te hebben. In 1503 verleende Diest bescherming aan veehandelaren uit Deventer, Kampen, Zwolle en andere inwoners uit het Oversticht, hoewel Lier dat probeerde te verhinderen. Den Bosch betwistte ook het privilege van Lier, tenminste sinds 1555."
"21253","4182","nld","fair","In 1361 (19 apr.) gaf de keizer op voorspraak van de aartsbisschop van Keulen aan de heer van Keppel (Sweder van Voorst) een jaarmarkt en een weekmarkt voor zijn nieuwe stad naast zijn kasteel Keppel, met vrijgeleide voor de bezoekers."
"21315","17481","nld","toll","Een grafelijke tol wordt eenmalig gevonden in 1331, kort nadat de graaf de heer van Altena toestond een nieuwe sluis in de dam daar te leggen in 1322. De dam werd waarschijnlijk rond 1270 gelegd. In 1421 bij de St. Elisabethsvloed is het land grotendeels verdronken maar de hoofdkern is blijven bestaan."
"21377","17552","nld","toll","Plaats van heffing van geleidegeld door de hertog van Brabant en Limburg voor landverkeer in 1396. Mogelijk plek van heffing van de paardentol die in 1389 werd ingesteld? In 1452 was de paardentol verpacht met de tol van Rode. Vanaf 1533/4 af (mogelijk 1527) was deze tol verpacht met de grote tol van Valkenburg."
"21385","11911","nld","fair","In 1297/8 (jan.) vergunde graaf Gwijde de Dampierre een jaarmarkt van drie dagen ingaande St. Laurentius (10 aug.)."
"21403","8879","nld","fair","De (markt)tol op St. Pieter en Paulusavond (28 juni) bracht in 1435/&#039;6 33 gulden op blijkens de rentmeestersrekening van het Land van Buren en Beusichem."
"21409","8034","nld","fair","De oudst bekende jaarmarkt in de Nederlanden dateert van 983 en is bekend tot in de 12e eeuw. Een oorkonde over de jaarmarkt gedateerd 1131 blijkt een falsum uit 1220-1225 te zijn. De jaarmarkt te Huy kende een regionale functie."
"21743","17999","nld","lock","In 1523 gaf bisschop Filips van Bourgondi&euml; toestemming om meerdere sluizen (verlaten) in de Steenwijker Aa te bouwen. Tijdens het graven van het Steenwijker Diep in 1626-1632 werd de sluis afgebroken en 300m westelijk weer opgebouwd."
"9552","2605","deu","settlement","Ersterw&auml;hnung 1304."
"21411","2159","nld","fair","Rond 1000 is een jaarmarkt met St. Bavo (1 okt.) bekend. Mogelijk was deze veel ouder. Ze bestond tot zeker 1199. Misschien werd deze jaarmarkt aanvankelijk buiten de stadsmuren gehouden nabij de St. Baafsabdij. In 1199 worden markt-tollen geheven aan de Brabant-poort, de Drongen-poort, aan de brug naast St. Jacob, de zogenaamde &#039;Wasselintol&#039; en in het centrum van de stad. In 1453 (13 okt.) vergunde hertog Filips de Goede twee jaarmarkten aan Gent van elk 14 dagen voor 7 jaar met de Vasten en begin augustus tegen betaling van &frac14; van de accijnzen aan hem. "
"21413","1050","nld","fair","In 1486/&#039;7 (jan.) geeft Rooms-koning Maximiliaan twee vrije jaarmarkten: met Hemelvaart (of: dag na Hemelvaart tot zondagavond voor Pinksteren: HUB) en met St. Lucas (18 okt.), elk gedurende 10 dagen (of: dag na St. Lucas gedurende 8 werkdagen: HUB)."
"21417","4680","nld","fair","Een markttol wordt in 1250 gevonden. In 1339 zijn er twee jaarmarkten van elk 8 dagen: octaaf van de geboorte van st. Lambert (24 sept.) en van diens translatie (overbrenging van de relieken) op 28 april. In 1350 worden de twee bestaande jaarmarkten door de bisschop verenigd tot een jaarmarkt van 24 sept.-1 okt."
"8318","8472","deu","settlement","Gut"
"21419","16552","nld","fair","In 1213 gaf hertog Hendrik I van Lotharingen Zoutleeuw een jaarmarkt (forum generale) in in de buurt Dalhem, op de dag voor Pinksteren gedurende 8 dagen  (Verkooren:  8 dagen vanaf de zondag voor Hemelvaart). De plek was naast de Leonarduskerk, op een kruispunt van handelsroutes tussen Tienen en St. Truiden en die tussen Keulen en Brugge en als laatste halte op de rivier de Kleine Gete. In 1328 werd de datum veranderd van Pinksteren naar St. Gillisdag (1 sept.), om beter aan te sluiten op de jaarmarkten in Antwerpen. In 1383 werd een tweede jaarmarkt verkregen van hertog Wenceslas ook afgestemd op die te Antwerpen, maar met weinig succes."
"21421","5147","nld","fair","In 1265 had Namen een jaarmarkt maar deze bestond aannemelijk al in de 12e eeuw."
"22175","19519","nld","ferry","Tot de bouw van een brug in 1452 bestond er een veer over de Rijn in Leiderdorp."
"21425","3284","nld","fair","In 1189 is er een &#039;forum pecudum&#039; (marktplaats voor beesten). In 1209 is een lakenhal bekend. De oudste vermelding van een jaarmarkt is uit 1249 maar deze moet aannemelijk al in de eerste helft van de 12e eeuw hebben bestaan."
"21431","17570","nld","fair","In 1163 wordt een markttol gevonden. Graaf Lodewijk verleent in 1364 (30 mei) een vrije jaarmarkt op St.-Michielsdag (29 sep.) en de volgende twee dagen. Aartshertog Maximiliaan verleent in 1495 (jan.) een vrije jaarmarkt te houden na de processiedag, op de Zondag na St. Jan-Baptista (24 juni), en zeven dagen durende."
"21433","17572","nld","fair","In 1517 (Mei) verleende koning Karel een vrije jaarmarkt voor 3 dagen ingaande maandag na Beloken Pasen tot de woensdag daarop volgend. In 1554 wordt een vlasmarkt ingesteld."
"21435","12602","nld","staple","In 1323 reorganiseerde graaf Lodewijk van Nevers de Zwinstapel en gaf Brugge een aparte stapel voor tonharing in Damme. In 1324 was de stapel voor haring uit Schonen hier. In 1331 verleende dezelfde graaf Damme de stapel van wijnen komende uit La Rochelle en St. Jean d&#039;Angely."
"21439","14574","nld","harbour","In 1557 is de haven beschermd door twee hoofden. Rond 1562 waren er 30 schepen die op gezouten vis uitvoeren."
"21481","17570","nld","city","Nieuwpoort werd in 1163 door graaf Filips van de Elzas van Vlaanderen als stad gesticht. De nieuwe stad verkreeg dezelfde rechten als Diksmuide. Nabij de monding van de IJzer in de Noordzee gelegen fungeerde de stad als voorhaven voor Diksmuide en Ieper."
"21483","17621","nld","settlement","Vroegste vermelding in 1089. De nederzetting was aan de monding van de Handzamevaart in de IJzer gelegen. In de loop van de 12e eeuw bouwden de heren van Esen een kasteel in Diksmuide."
"21485","17621","nld","city","Stadsrechten werden v&oacute;&oacute;r 1163 verleend; in dat jaar verkreeg Nieuwpoort namelijk dezelfde rechten als Diksmuide. In de 13e en 14e eeuw beleefde de stad een bloeiperiode door textielnijverheid en zuivelhandel."
"21489","11908","nld","fair","Graaf Jan van Blois geeft Tholen in 1379 (17 febr.) een vrije jaarmarkt ingaande maandag na St. Jansdag Midzomer (24 juni) gedurende 8 dagen. In 1575 (2 aug.) geeft koning Filips II toestemming vanwege de grote oorlogslasten deze te verplaatsen naar de eerste vrijdag na O.L.V. geboorte (8 sept.) wat beter schikt voor de graanhandel."
"21525","17798","nld","ferry","De vroegste vermelding van het Hedelse Pontveer naar de overkant van de river de Maas dateert van 1390. Vanaf het einde van de zestiende eeuw meerde het veer aan de Brabantse oever aan ter hoogte van het daar verrezen Fort Cr&egrave;vecoeur. Het veerrecht was in bezit van de Heer van Hedel, die het veer door een rentmeester liet verpachten. Het veer moet indertijd een goede inkomstenbron zijn geweest, omdat in het begin van de achttiende eeuw het veerrecht in Hedel 560 gulden bedroeg, terwijl het stroomafwaarts gelegen voetveer Bokhoven-Hedel (dat bestond sinds 1688) slechts 10 gulden opleverde. De heerlijkheidsrekening van Hedel uit 1552/1553 noemt een &#039;veerstat&#039; op de Maasstroom verpacht voor 111 goudgulden jaarlijks. Het veerreglement laat zien dat inwoners van de baronie van Hedel een lager tarief betaalden dan &lsquo;vreemdelingen&rsquo;. Het veer werd in 1864 vervangen door een schipbrug."
"21591","12672","nld","ferry","Zie veer Krimpen aan de Lek"
"21595","17851","nld","fair","In 1580 verzochten de inwoners van Baarland om een paardenjaarmarkt, wat werd toegestaan (5 Mei) door stadhouder Willem van Oranje. De datum was jaarlijks op de woensdag na Bamis (1 Okt.)."
"21527","17798","nld","toll","In 1378 kregen de inwoners van het dorp Hedel tolvrijdom van hertog Albrecht in Holland gedurende het leven van de vrouwe van het dorp (Margriet van der Lek) en dat van haar zoon. In 1405 werd dit recht bevestigd gedurende het leven van de heer van het dorp (Otto van der Lek), zijn vrouw en moeder. De tol te Driel werd in 1444 verplaatst naar Hedel, maar in 1448/&#039;9 alweer teruggebracht naar Driel. Tolvrij waren: Doesburg, Zutphen, Arnhem, Grave, Maasbommel, Tiel, Zaltbommel, Culemborg en Heukelum. Roermond en Veen (in het Land van Heusden?) dienden jaarlijks een bedrag te geven. Emmerik en Nijmegen voeren op halve tol en op &#039;bodemtol&#039;. In 1482 bevestigde aartshertog Maximiliaan de heer ten Berge als heer van Hedel in zijn bezit van de tol, die door zijn voorvader aan diens voorvader was verpand. Enkele tolrekeningen van Hedel zijn bewaard op kasteel Berghe: 1482/1483, 1502/1503, 1510/1511. Alleen de Bosschenaren bleken hier tolvrij. De heerlijkheidsrekening van Hedel uit 1552/1553 zegt echter weer dat de tol voorheen naar Driel was verplaatst. Maar in 1564 was de tol zeker weer terug in Hedel. In 1574 ook nog, hoewel zonder opbrengsten als gevolg van de Opstand."
"21529","13175","nld","ferry","Het Maasveer in Hedel wordt voor het eerst in 1390 vermeld. Zie Hedel voor details."
"21533","11860","nld","fair","In het stadsrecht van 1298 wordt van twee jaarmarkten gesproken. De eerste op Scheiding der Apostelen (15 juli) en de tweede de dag voor Sint Michielsdag (28 september), elk voor de duur van een week. Volgens de (18e eeuwse) Tegenwoordige Staat verkreeg de stad kort nadien in 1303 een privilege voor een jaarlijkse leermarkt. Bewijs hiervoor is onbekend. De voorjaarsmarkt blijkt zich vooral tot een leermarkt ontwikkeld te hebben. Sterker nog, uit de overwegingen van de landsheer in 1547 om het tijdstip van de eerste markt te vervroegen, blijkt dat de voorjaarsmarkt in Beverwijk zich had ontwikkeld tot de enige leermarkt in heel Holland en Utrecht. De najaarsmarkt bleef ongewijzigd en werd ook wel Bamismarkt genoemd, omdat het feest van de belangrijke plaatselijke heilige Sint Bavo op 1 oktober in deze marktweek viel. De najaarsmarkt was aanvankelijk vooral belangrijk voor de verhandeling van vee, zuivel en graan. In 1547 (30 juli) kreeg de stad een privilege voor twee jaarlijkse leermarkten. Feitelijk ging het hierbij om herstel van de twee oude jaarmarkten die nu de betiteling leermarkten ontvingen. De aanvangsdatum van de eerste markt werd reeds snel verplaatst daar de twee maanden tussen beide jaarmarkten te kort bleken om het leer gereed te maken. Aanvankelijk waren de begindagen der markten Scheidingdag der apostelen (15 juli) en St. Michielsavond (28 sep.), elk voor de duur van 8 dagen, de eerste markt werd nu verzet naar Beloken Paasavond (zaterdagavond na Pasen) voor 8 dagen. Guicciaridini liet in zijn bekende beschrijving der Nederlanden uit 1566 weten dat Beverwijk twee vermaarde jaarlijkse leermarkten had. Schoenmakers en huidenvetters uit Holland, Overijssel en Friesland kwamen er, leer werd met schepen gebracht. De plaats lag bekwaam aan het IJ volgens hem, waarvan de diepte echter &#039;veel verloopen&#039; was. In 1595 zijn er nog steeds twee jaarmarkten. De magistraat belooft dan gedurende 10 jaar jaarlijks 2 pond te betalen voor de markttollen aan de grafelijke rentmeester van Kennemerland."
